Combination,Train RMSE,Validation RMSE,Train RMSE Std. Dev., Validation RMSE Std. Dev,count
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153069.214559001,10403698.053806474,437403.87582464574,9691994.826192593,5
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153074.5027400525,8065225.669022339,437427.25086484465,10457931.09389803,5
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'COD Influent (ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153053.9873158243,9392762.136915851,437433.3202436787,8146845.7879951,5
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153082.8894921835,12108610.673454786,437412.1874124066,7974614.635895724,5
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153090.2020594864,12111707.310972707,437429.7744788694,7970956.739545337,5
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153054.793550989,11344111.600861762,437428.1069474084,6778179.577628268,5
"('Chlorine dosage (L/d)', 'Flow Rate Influent (m3/d)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153036.7061718237,10272229.72091708,437423.5152588209,9634180.875849927,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)')",2153454.1263868767,10423305.850390995,437412.78303870023,12584634.446796885,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)')",2153440.623202896,10463016.29935106,437512.48437361635,8697562.271363754,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)')",2153484.445864106,10425143.964697093,437442.5123995485,12583311.277246183,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)')",2153215.35770526,14161285.81492643,437476.05229354766,9508454.729578549,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'TSS Pre-chlorination (ppm)')",2153289.2309274063,10872615.49006627,437417.49080617604,13134675.98941065,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'pH Pre-chlorination')",2153503.574098477,22153203.431679316,437443.35343317606,5784422.072353819,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'Residual chlorine\n(ppm)')",2153236.459108155,10398713.98347733,437515.7835887798,12604379.889962811,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)')",2153363.254901061,10465821.186482495,437484.8067270475,8695655.013352616,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)')",2153463.84499478,12533456.049632683,437432.6824303311,11568741.26526655,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153179.690246076,14162176.656764522,437483.80192099913,9509661.267139934,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153258.6011212138,10883107.99347519,437416.7822941006,13127496.702459939,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'pH Pre-chlorination')",2153492.347385766,21828315.021503963,437433.9444899964,5724905.587725543,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153268.251404927,11352843.408201631,437534.5275544187,11491792.668797538,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)')",2153421.3493973007,10461882.136433136,437470.9359549368,8699570.184211217,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)')",2153259.4241642496,12755110.487696875,437512.5641953456,6142358.400573449,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153405.780777624,10762523.233194983,437472.48652489216,8841871.147774797,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153441.3312229468,10461624.69030706,437484.91308425606,8699744.154390793,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153350.65485783,10451766.801667739,437556.0794480744,8710440.534772014,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153192.6848353283,14162029.588549087,437471.6533895052,9509682.060532624,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153276.638215758,10873499.596994655,437418.799872894,13134621.109582802,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'pH Pre-chlorination')",2153493.1085826987,21625414.74236512,437437.8593816964,5725542.5142083885,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153261.327605734,11991611.167547047,437522.04755477805,11104761.197052287,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153206.7370302253,14964479.775271093,437459.8615974861,10213752.128672939,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153171.687680555,14164633.362537548,437475.8041358563,9508290.288732441,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153190.1646731743,14162395.526193906,437482.91816932615,9508545.74821083,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153284.0597667783,15690058.139937684,437408.9442068685,12696093.961286666,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153173.1753741596,10875532.979224315,437462.60140366625,13134417.149475094,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Influent (MPN/100mL)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153270.966200092,21625290.720386386,437541.2225448004,5725398.619339038,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)')",2153386.190912514,10462003.881799903,437499.42266908597,8699399.526974972,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)')",2153428.2012901166,10415408.276182652,437422.3900967681,12591455.901928624,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153177.252287807,14161422.868257433,437484.9766957183,9508633.362644685,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153252.88382809,10881410.189966926,437425.2931815784,13128379.369712718,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'pH Pre-chlorination')",2153480.1191112776,22153389.91899538,437450.282184637,5784153.181338189,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153219.0284620347,10407321.271408254,437514.6569868735,12597642.143873649,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)')",2153400.982566529,10461321.086633494,437500.44831194665,8699372.658440223,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)')",2153247.391682262,12754467.371286381,437494.6863235261,6141909.504256551,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153399.709286011,10762962.76365034,437479.8896109145,8841625.913371524,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153426.7770645777,10460439.232286002,437505.769915695,8700367.530112954,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153341.3169489885,10452557.654140111,437558.34614618256,8710421.389653241,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153189.5097037842,14158352.173709363,437474.09118279075,9504672.215115925,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153260.4000016814,10873690.114524802,437421.62727380684,13134506.64539757,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'pH Pre-chlorination')",2153483.765236131,22153394.402877517,437448.62371810933,5784487.73590282,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153222.647162425,10398915.277602306,437524.3887822641,12604513.876178032,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153188.157237898,14964391.11199851,437472.5974752504,10213822.21976034,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153166.0232049865,14164914.186369414,437472.52486227336,9508568.050138216,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153188.2048745295,14162324.768498238,437481.63088985824,9508158.558070399,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153273.1626059324,15690249.618629063,437426.1767073134,12696413.118812213,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153176.632530286,10874589.028474772,437457.81957673974,13134909.141972568,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153254.011615583,22153441.883310772,437543.7658762455,5784473.764049269,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)')",2153371.533162446,10463328.452810764,437495.9173700535,8698571.998468373,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)')",2153221.2091673007,12755639.285498276,437510.8627044393,6141473.764839721,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153370.8719568974,10764504.475799382,437497.85895605583,8840651.740808388,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153360.0898362747,10465733.968639454,437472.56352740433,8694776.423959754,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153307.088597335,10456395.171588946,437545.00229598564,8705407.226487597,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153168.4128383645,14161857.278851647,437476.54534270713,9509768.256341288,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153238.543495504,10884036.079498842,437423.54842752655,13126082.346802853,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)', 'pH Pre-chlorination')",2153479.96236282,21828387.994324055,437441.04375667684,5724987.344689945,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153243.0266852346,12204105.247967193,437526.075643722,11268999.634539677,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153173.452731254,14965029.877553385,437486.5833893089,10214380.859615825,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153167.220045875,14164464.240525056,437478.1247305899,9508644.651085457,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153175.426892749,14162366.904972086,437473.4079946661,9508562.554283282,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153259.883146555,15703708.775366563,437414.1738219823,12682807.796367219,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153149.425905222,10878172.984863821,437469.94249392365,13132724.702799717,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Influent (ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153260.594074269,21674864.2736793,437535.59996540315,5722606.028457656,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153245.4076045314,12754141.272116149,437502.4426584762,6142442.295073458,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153396.9237498194,10762806.696144212,437492.85169906094,8842009.707516164,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)', 'pH Pre-chlorination')",2153396.3615429387,10461610.089913374,437472.5241658676,8700201.663205763,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153324.9941075807,10461555.750467867,437550.14379591437,8698409.021942884,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153252.037693084,13065631.330555031,437501.265843326,6212998.593327528,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153222.8382810527,12759210.52418603,437494.85359919595,6139150.903320022,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153219.6003834405,12754645.39869092,437506.12720117794,6142541.964594971,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153390.4452163097,10762401.324421387,437472.3755226503,8840550.673264889,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153338.190990039,10761609.746770961,437546.7282069155,8844587.161352225,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153318.319590452,10456808.499453949,437542.3882033962,8705810.875117775,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153195.126108551,14964648.733542824,437474.7793696856,10213921.804989021,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153169.784426135,14164507.140217382,437472.5680255857,9508538.656793766,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153182.0714522703,14162157.496852225,437483.2008534207,9509097.573615942,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153261.321814987,15691138.336297313,437413.5923119012,12696158.95106342,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153160.313773907,10874778.939655494,437465.44804227,13135062.396287013,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Influent (ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153266.3415608853,21625305.536922798,437541.0680806675,5725402.058867262,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination')",2153168.9895969355,14967761.761393,437473.1082737017,10213370.7177204,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)', 'Residual chlorine\n(ppm)')",2153181.820928753,14965555.56252873,437484.58246453706,10213873.109662687,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153153.6120552206,14165184.153134387,437486.9283313192,9507884.32911922,5
"('Chlorine dosage (L/d)', 'Total Coliform Influent (MPN/100mL)', 'TSS Pre-chlorination (ppm)', 'pH Pre-chlorination', 'Residual chlorine\n(ppm)')",2153192.5627739574,15692766.872438883,437494.39684508595,12696591.582649678,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'BOD Pre-chlorination\n(ppm)')",2153425.6147219217,11882168.84430123,437489.222874515,10113123.536903752,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Influent (ppm)')",2153298.945090465,7617746.378361041,437368.56603654823,9621636.938033579,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153116.375381681,14743397.337582141,437455.3738084345,3942931.162594179,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153194.374410813,11457161.879347906,437404.10785194224,10072239.678502487,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'pH Pre-chlorination')",2153482.12852822,18546986.74249376,437430.041216003,9832653.660350475,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153256.538232467,7583867.5113741085,437522.07461096515,9648523.628560165,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Influent (ppm)')",2153490.651179324,13512871.854374995,437478.91680960206,10911992.757980544,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'COD Pre-chlorination\n(ppm)')",2153266.664523234,14401672.162790101,437486.05073569034,7156791.934699373,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153432.1542821466,8703600.684546698,437474.5240413135,10450678.298250271,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153571.1636030423,14616359.306401443,437558.4617135268,12098195.438425465,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'BOD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153355.855925415,10869506.231745686,437558.1276530642,9064843.466530232,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'COD Pre-chlorination\n(ppm)')",2153202.890258762,12984944.229660701,437477.6409624138,8012193.253241688,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'TSS Pre-chlorination (ppm)')",2153433.2752474165,14793794.121668423,437471.13264379423,8484870.409318542,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'pH Pre-chlorination')",2162466.133871166,13922162.311871871,443913.3149050496,11474257.090489717,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Influent (ppm)', 'Residual chlorine\n(ppm)')",2153282.100697691,11368625.558038935,437508.14863565983,14000554.42211893,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'TSS Pre-chlorination (ppm)')",2153240.917912881,14206117.429429641,437481.49149053846,8594649.26988293,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'pH Pre-chlorination')",2153188.018651097,17279744.4621045,437474.26360301074,10447819.856317548,5
"('Chlorine dosage (L/d)', 'Fecal Coliform Influent (MPN/100mL)', 'Fecal Coliform Effluent (MPN/100mL)', 'COD Pre-chlorination\n(ppm)', 'Residual chlorine\n(ppm)')",2153185.664213131,11338984.787119996,437462.43162680656,6783794.248376568,5
